latitude,longitude,carat,cut,color,clarity,depth,table,price,x_length,y_width,z_depth,cut_encoded,color_encoded,clarity_encoded
32.5005556,-94.7402778,0.73,Ideal,E,VVS2,,57.0,3714,5.79,5.73,3.57,2,1,7
46.163663,-121.565781,0.79,Ideal,E,SI1,,55.0,3715,5.94,6.04,3.69,2,1,2
27.5061111,-99.5072222,0.72,Ideal,D,SI1,,56.0,3722,5.77,5.79,3.54,2,0,2
28.555,-82.3880556,0.9,Good,F,SI1,,57.0,3724,6.12,6.15,3.87,1,2,2
27.4952778,-81.4411111,0.91,Fair,D,SI1,,57.0,3730,,,3.95,0,0,2
35.1494444,-90.0488889,1.51,Fair,F,I1,,56.0,3734,7.17,7.05,4.8,0,2,0
60.690545,-147.097055,0.71,Ideal,G,IF,,57.0,3739,5.74,5.79,3.51,2,3,1
27.3016667,-82.5516667,0.87,Premium,D,SI1,,56.0,3742,6.3,6.26,3.69,3,0,2
40.7280556,-74.0780556,1.52,Fair,I,I1,,58.0,3745,7.07,7.0,4.76,0,5,0
44.2811111,-69.0091667,0.72,Ideal,F,VVS2,,56.0,3746,5.77,5.83,3.53,2,2,7
41.447569,-71.524667,0.31,Very Good,H,SI1,,57.0,573,4.34,4.31,2.73,4,4,2
34.8697222,-111.7602778,0.31,Ideal,G,VS2,,56.0,574,,4.37,2.67,2,3,5
53.954115,-1.064262,0.34,Very Good,F,SI2,,54.0,574,,4.46,2.83,4,2,3
39.7327778,-75.1319444,0.72,Ideal,F,VS1,,57.0,3759,,5.87,3.54,2,2,4
52.466667,-1.916667,1.04,Ideal,J,SI2,,57.0,3762,6.55,6.6,3.97,2,6,3
33.5988889,-117.2791667,0.83,Very Good,I,VVS1,,56.0,3774,6.0,6.03,3.72,4,5,6
29.456053,-81.249141,0.73,Ideal,G,VVS2,,57.0,3777,5.71,5.79,3.59,2,3,7
34.0952778,-118.1261111,1.07,Very Good,J,SI2,,54.0,3783,6.57,6.59,4.05,4,6,3
38.864645,-90.046754,0.73,Ideal,G,VVS2,,56.0,3783,5.82,5.86,3.56,2,3,7
32.3666667,-86.3,1.24,Very Good,J,SI2,,60.0,3791,6.79,6.74,4.27,4,6,3
37.662431,-121.874679,1.01,Premium,E,SI2,,57.0,3801,6.53,6.49,3.93,3,1,3
42.8813889,-88.2066667,1.01,Premium,E,SI2,,61.0,3801,,,3.9,3,1,3
34.0522222,-118.2427778,0.9,Ideal,G,SI2,,53.0,3805,6.18,6.22,3.89,2,3,3
41.7958333,-87.9755556,1.05,Very Good,E,SI2,,59.0,3816,6.44,6.51,4.03,4,1,3
57.944187,19.142479,1.05,Fair,D,SI2,,59.0,3816,,,4.1,0,0,3
35.443708,139.638026,0.72,Ideal,F,VVS2,,56.0,3816,,5.81,3.55,2,2,7
36.140751,-5.353585,0.34,Premium,J,VS1,,58.0,574,4.47,4.41,2.74,3,6,4
44.32,-91.9147222,0.34,Premium,I,SI1,,61.0,574,4.49,4.45,2.74,3,5,2
42.3758333,-82.9375,0.85,Ideal,D,VS2,,55.0,3821,6.07,6.14,3.78,2,0,5
39.1855556,-78.1636111,1.02,Premium,G,SI2,,58.1,3822,6.41,6.38,4.0,3,3,3
51.590278,-2.750278,1.03,Premium,G,SI2,,60.0,3824,,,4.01,3,3,3
39.2980556,-78.4363889,0.9,Very Good,E,SI1,,57.0,3830,,6.12,3.88,4,1,2
34.7355556,-77.9955556,0.91,Very Good,D,SI2,,56.0,3837,,,3.88,4,0,3
41.7352778,-70.1944444,0.83,Ideal,E,SI1,,55.0,3837,,,3.74,2,1,2
34.0752778,-84.2941667,0.9,Ideal,G,SI1,,56.0,3841,,,3.88,2,3,2
33.5422222,-117.7822222,0.91,Good,D,SI2,,58.0,3848,,,3.87,1,0,3
43.6922222,-116.4925,0.91,Very Good,H,VS2,,59.0,3853,,,3.88,4,4,5
33.5480556,-86.5444444,1.02,Premium,I,SI2,,59.0,3856,6.45,6.42,3.99,3,5,3
36.3275,-119.6447222,0.96,Ideal,G,SI2,,57.0,3858,,6.3,3.9,2,3,3
34.7302778,-86.5861111,1.03,Premium,E,SI2,,61.0,3876,6.49,6.45,3.99,3,1,3
31.7619444,-95.6305556,0.9,Good,F,SI1,,59.0,3881,,,3.88,1,2,2
36.79,-121.32,0.9,Premium,F,SI1,,62.0,3881,6.11,6.08,3.81,3,2,2
34.1683333,-118.605,0.97,Ideal,F,SI1,,56.0,3884,6.37,6.32,3.92,2,2,2
36.6858333,-77.5427778,0.25,Very Good,F,VVS2,,57.0,575,,4.12,2.44,4,2,7
43.0761111,-76.0011111,0.25,Very Good,E,VVS1,,58.0,575,4.13,4.14,2.47,4,1,6
39.4380556,-99.2647222,1.05,Good,G,SI2,,59.0,3898,6.41,6.37,4.07,1,3,3
42.7369444,-84.4838889,0.9,Very Good,G,SI2,,57.0,3909,6.2,6.24,3.78,4,3,3
42.3794444,-89.8222222,1.0,Premium,H,SI2,,61.0,3920,6.48,6.44,3.89,3,4,3
40.015,-105.27,1.01,Premium,F,SI1,,59.0,3920,,6.36,4.01,3,2,2
42.6183333,-82.5311111,1.0,Premium,H,SI2,,59.0,3920,,,3.92,3,4,3
41.0816667,-74.5927778,1.03,Ideal,I,SI2,,57.0,3925,6.46,6.5,4.03,2,5,3
50.8,-0.5,1.03,Good,G,SI2,,60.0,3929,6.28,6.35,4.02,1,3,3
32.7763889,-79.9311111,1.02,Very Good,E,SI2,,59.0,3947,6.23,6.28,3.98,4,1,3
34.0230556,-84.3616667,1.01,Premium,H,SI2,,58.0,3959,,6.35,3.98,3,4,3
40.909478,-74.036988,0.32,Premium,E,SI2,,60.0,576,4.45,4.43,2.65,3,1,3
32.7252778,-97.3205556,0.32,Ideal,I,VS2,,57.0,576,4.39,4.35,2.73,2,5,5
41.7,-71.4166667,1.02,Very Good,F,SI2,,62.0,3984,,,3.98,4,2,3
39.5297222,-119.8127778,1.21,Premium,J,SI2,,58.0,3984,,,4.19,3,6,3
28.4655556,-82.1722222,0.91,Very Good,F,SI1,,58.0,3991,,,3.88,4,2,2
41.7122222,-72.6086111,0.95,Ideal,H,SI2,,59.0,3994,6.42,6.46,3.82,2,4,3
38.970048,-90.431505,0.93,Premium,F,SI1,,60.0,4010,,,3.78,3,2,2
44.3577778,-104.81,0.92,Ideal,E,SI2,,56.0,4011,6.2,6.24,3.87,2,1,3
33.5377778,-92.4697222,1.27,Premium,J,VS2,,58.0,4011,,,4.36,3,6,5
43.0513889,-83.3188889,1.25,Premium,J,SI2,,58.0,4018,6.98,6.95,4.27,3,6,3
33.3941667,-104.5225,0.97,Very Good,I,VS2,,55.9,4018,6.34,6.29,3.94,4,5,5
45.37732,-80.75142,0.9,Premium,G,VS2,,58.0,4022,,,3.76,3,3,5
44.9530556,-92.2911111,1.01,Good,F,SI2,,62.0,4028,6.44,6.48,3.96,1,2,3
41.1305556,-85.1288889,0.91,Very Good,E,SI1,,61.0,4031,6.11,6.14,3.79,4,1,2
64.8377778,-147.7163889,0.25,Ideal,E,VVS1,,57.0,576,,4.12,2.51,2,1,6
39.7391667,-104.9841667,0.77,Premium,D,VS1,,59.0,4037,,6.0,3.55,3,0,4
44.8041667,-93.1666667,1.01,Premium,G,SI2,,58.0,4038,6.39,6.36,3.94,3,3,3
42.1416667,-71.25,1.02,Ideal,G,SI1,,56.0,4044,,6.37,3.99,2,3,2
37.5536111,-77.4605556,1.01,Very Good,I,SI2,,56.0,4047,,6.38,4.05,4,5,3
-36.84846,174.763332,0.9,Very Good,E,SI1,,60.0,4054,6.14,6.17,3.83,4,1,2
47.8602778,-122.2030556,0.9,Premium,F,SI1,,59.0,4062,6.29,6.32,3.81,3,2,2
46.25,-60.083333,0.9,Very Good,D,SI1,,63.0,4068,6.11,6.14,3.83,4,0,2
42.9316667,-76.5663889,0.91,Ideal,E,VS2,,55.0,4077,6.17,6.14,3.82,2,1,5
42.5802778,-83.0302778,0.9,Premium,G,VS2,,61.0,4079,6.19,6.13,3.73,3,3,5
40.6677778,-111.9380556,0.93,Very Good,F,SI1,,60.0,4081,6.37,6.49,3.78,4,2,2
47.6063889,-122.3308333,0.85,Ideal,E,SI1,,56.0,4089,6.0,6.04,3.79,2,1,2
39.5297222,-119.8127778,0.9,Premium,E,SI1,,62.0,4092,6.22,6.1,3.85,3,1,2
32.7152778,-117.1563889,0.31,Good,G,SI2,,54.0,408,4.29,4.34,2.73,1,3,3
32.2986111,-90.1847222,0.27,Ideal,I,VVS2,,54.5,412,,,2.58,2,5,7
52.966667,-1.166667,0.27,Very Good,D,VS1,,58.0,413,4.14,4.15,2.58,4,0,4
34.61,-112.315,0.3,Very Good,G,SI1,,58.0,413,,,2.6,4,3,2
48.4,-89.233333,0.27,Ideal,E,VS1,,56.0,577,4.21,4.22,2.55,2,1,4
35.4675,-97.5161111,0.31,Very Good,H,VVS2,,55.0,578,,,2.7,4,4,7
48.2413889,-122.3694444,0.36,Ideal,G,VS2,,54.0,579,4.59,4.62,2.87,2,3,5
30.6322222,-87.0397222,0.33,Very Good,E,SI1,,60.0,579,4.47,4.49,2.7,4,1,2
41.265988,1.602034,0.9,Premium,F,SI1,,60.0,4103,6.11,6.06,3.81,3,2,2
32.755488,-97.330766,0.91,Ideal,F,SI1,,57.0,4108,6.29,6.34,3.8,2,2,2
37.284501,-88.858022,1.02,Ideal,I,SI2,,56.0,4113,6.57,6.53,3.97,2,5,3
34.2072222,-84.1402778,0.7,Ideal,F,VVS2,,55.0,4114,,5.74,3.53,2,2,7
34.1283333,-117.2077778,0.9,Good,I,VVS1,,58.0,4114,,,3.89,1,5,6
41.2586111,-95.9375,1.01,Good,H,SI1,,58.0,4116,6.37,6.41,4.05,1,4,2
21.4180556,-157.8036111,0.8,Ideal,E,SI1,,55.0,4125,,5.98,3.69,2,1,2
42.9747222,-72.5222222,0.8,Ideal,E,VS2,,55.0,4126,5.95,5.98,3.71,2,1,5
54.116667,-114.4,0.9,Ideal,D,VS2,,56.0,4128,,6.2,3.83,2,0,5
40.0952778,-76.4102778,1.01,Good,J,VS1,,64.0,4129,6.48,6.44,3.9,1,6,4
33.7947222,-83.7133333,0.82,Ideal,G,VVS2,,56.0,4130,5.97,6.01,3.72,2,3,7
42.3958333,-71.1791667,1.01,Premium,F,SI2,,57.0,4137,6.31,6.24,3.94,3,2,3
43.5172222,-70.3780556,1.0,Very Good,G,SI2,,60.0,4142,,,3.95,4,3,3
44.0522222,-123.0855556,1.0,Fair,H,SI1,,63.0,4150,6.63,6.61,3.73,0,4,2
51.005794,4.632042,1.06,Premium,D,SI2,,60.0,4155,6.55,6.52,3.98,3,0,3
53.763201,-2.70309,1.12,Ideal,G,SI2,,54.0,4158,6.7,6.64,4.19,2,3,3
38.040757,-122.788046,0.9,Ideal,G,SI1,,55.0,4161,6.18,6.23,3.84,2,3,2
26.6155556,-80.0572222,0.85,Ideal,G,VS1,,54.0,4164,6.08,6.12,3.76,2,3,4
-34.928661,138.598633,0.9,Good,E,SI1,,61.0,4165,,,3.89,1,1,2
37.5058333,-77.6494444,0.93,Good,D,SI2,,63.0,4165,,,3.83,1,0,3
36.4136111,-119.0977778,0.9,Good,E,SI1,,61.0,4165,6.24,6.29,3.65,1,1,2
28.0194444,-82.7719444,1.17,Premium,F,SI2,,59.0,4167,,,4.1,3,2,3
33.5016667,-117.6616667,0.97,Premium,H,SI1,,60.0,4172,,,3.92,3,4,2
46.2858333,-119.2833333,0.9,Ideal,H,VS2,,57.0,4173,6.17,6.29,3.84,2,4,5
53.55,-113.5,1.0,Ideal,I,SI1,,56.0,4174,6.33,6.37,3.98,2,5,2
30.0266667,-95.8441667,0.79,Ideal,F,VVS2,,57.0,4180,5.93,5.96,3.68,2,2,7
40.9319444,-90.9469444,0.83,Ideal,G,VS1,,57.0,4181,,,3.73,2,3,4
38.1075,-122.5686111,0.85,Ideal,E,SI1,,57.0,4181,6.11,6.14,3.72,2,1,2
42.1102778,-88.0341667,1.01,Fair,E,SI1,,59.0,4181,6.23,6.11,3.99,0,1,2
39.3280556,-120.1822222,1.01,Very Good,I,SI1,,55.0,4185,,6.35,4.04,4,5,2
41.5733333,-87.7844444,0.9,Good,I,VVS1,,58.0,4187,6.1,6.14,3.89,1,5,6
41.8741667,-80.1319444,0.91,Ideal,I,VS2,,56.0,4199,,,3.83,2,5,5
44.3461111,-74.3180556,1.0,Ideal,I,SI1,,56.0,4200,,,3.94,2,5,2
36.0997222,-80.2444444,1.04,Very Good,G,SI2,,58.0,4200,,,4.06,4,3,3
30.3319444,-81.6558333,0.9,Very Good,E,SI1,,59.0,4201,,,3.82,4,1,2
47.882046,-90.887489,1.0,Premium,E,SI2,,61.0,4202,6.52,6.48,3.8,3,1,3
44.9630556,-92.9647222,0.79,Very Good,D,VS1,,60.0,4213,,,3.66,4,0,4
53.933271,-116.576503,1.0,Very Good,G,SI1,,63.0,4218,,6.58,3.85,4,3,2
33.4502778,-88.8183333,0.93,Ideal,H,VS2,,57.0,4218,6.3,6.26,3.86,2,4,5
42.8127778,-94.5266667,0.97,Very Good,F,SI2,,57.0,4223,6.28,6.31,3.96,4,2,3
37.1147222,-81.5197222,0.33,Premium,H,VS1,,59.0,579,4.45,4.5,2.73,3,4,4
43.866667,-79.033333,0.33,Ideal,G,VS2,,57.0,579,4.44,4.47,2.76,2,3,5
33.4483333,-112.0733333,0.33,Very Good,H,VS1,,59.0,579,,4.4,2.75,4,4,4
35.8697222,-96.9636111,0.33,Ideal,H,VS1,,57.0,579,4.44,4.49,2.74,2,4,4
39.9402778,-82.0133333,1.02,Very Good,H,SI2,,60.0,4229,,,3.97,4,4,3
40.7972222,-75.9697222,0.93,Ideal,E,SI1,,56.0,4229,6.24,6.19,3.9,2,1,2
38.5816667,-121.4933333,0.94,Premium,F,SI2,,59.0,4230,6.27,6.23,3.89,3,2,3
40.5308333,-112.2975,1.07,Good,F,SI2,,64.0,4232,,,3.91,1,2,3
30.2366667,-93.0136111,0.61,Ideal,D,VVS1,,56.0,4241,,,3.38,2,0,6
43.0480556,-76.1477778,1.01,Good,H,SI1,,61.0,4242,6.35,6.39,3.86,1,4,2
45.855611,-116.792362,0.84,Premium,F,VVS2,,62.0,4243,6.15,6.1,3.7,3,2,7
41.5236111,-90.5775,1.03,Premium,I,SI1,,58.0,4248,6.43,6.47,4.0,3,5,2
33.8872222,-118.3516667,0.9,Very Good,H,VS2,,56.0,4255,6.3,6.34,3.79,4,4,5
47.2152778,-123.0994444,1.0,Premium,G,SI1,,59.0,4256,6.43,6.38,3.96,3,3,2
38.0291667,-78.4769444,0.91,Ideal,G,VS2,,57.0,4257,,,3.87,2,3,5
40.8663889,-73.0361111,0.91,Good,D,SI1,,58.0,4265,,6.12,3.92,1,0,2
30.6377778,-97.5405556,0.9,Very Good,G,VS2,,59.0,4269,6.18,6.24,3.78,4,3,5
40.1933333,-85.3863889,1.01,Very Good,F,SI2,,54.0,4270,6.42,6.39,4.06,4,2,3
38.6263889,-112.2163889,1.04,Premium,G,SI2,,58.0,4277,6.58,6.52,3.99,3,3,3
39.7763889,-74.8627778,0.33,Ideal,G,VS2,,55.0,579,,,2.74,2,3,5
34.8788889,-76.9016667,0.33,Ideal,E,SI1,,57.0,579,,,2.75,2,1,2
42.5,-70.8583333,0.3,Very Good,H,VVS2,,56.0,581,,,2.68,4,4,7
29.8944444,-81.3147222,1.02,Premium,H,SI2,,59.0,4284,,,3.9,3,4,3
34.1169444,-83.5725,1.0,Good,D,SI2,,58.0,4295,6.61,6.55,3.8,1,0,3
47.6063889,-122.3308333,1.01,Good,F,SI2,,62.0,4302,,,3.96,1,2,3
40.7141667,-74.0063889,0.93,Very Good,E,SI1,,56.0,4304,6.19,6.24,3.9,4,1,2
41.8083333,-71.3375,0.9,Very Good,H,VS1,,58.0,4309,,,3.83,4,4,4
47.6816667,-122.2075,0.9,Good,F,VS2,,55.0,4309,6.09,6.13,3.9,1,2,5
39.8027778,-105.0869444,1.0,Fair,H,VVS2,,57.0,4312,6.27,6.23,4.07,0,4,7
46.562843,-63.66546,0.9,Very Good,E,SI1,,61.0,4315,,6.11,3.81,4,1,2
37.2397222,-96.9952778,1.01,Ideal,I,SI1,,56.0,4316,6.35,6.42,3.97,2,5,2
53.55,-113.5,1.01,Premium,H,SI1,,59.0,4320,,,3.95,3,4,2
26.2375,-80.125,0.7,Ideal,D,VS1,,57.0,4323,,,3.5,2,0,4
-38.153461,144.358093,1.17,Premium,F,SI2,,60.0,4324,6.88,6.85,4.09,3,2,3
49.25,-123.133333,0.84,Ideal,G,VS1,,56.0,4325,6.02,6.11,3.75,2,3,4
43.2233333,-85.5513889,1.01,Premium,G,SI2,,58.0,4327,,,3.96,3,3,3
32.8633333,-108.2208333,0.23,Very Good,F,VVS1,,57.0,583,,3.96,2.44,4,2,6
43.9961111,-70.0611111,0.27,Ideal,F,VVS2,,62.0,583,,,2.53,2,2,7
26.1833333,-98.1227778,1.15,Premium,I,SI2,,57.0,4347,,,4.2,3,5,3
32.3122222,-106.7777778,0.93,Very Good,H,VS2,,59.0,4351,6.13,6.16,3.86,4,4,5
41.82052,-71.512617,0.91,Premium,D,SI1,,59.0,4352,6.15,6.11,3.86,3,0,2
41.9430556,-86.5569444,1.02,Very Good,J,VS2,,57.9,4354,,6.33,4.03,4,6,5
35.7972222,-82.6841667,1.01,Very Good,E,SI2,,58.0,4355,,6.42,3.99,4,1,3
38.68,-93.0927778,1.03,Premium,I,SI1,,59.0,4362,6.46,6.49,3.99,3,5,2
40.6219444,-74.245,0.71,Very Good,D,VVS2,,56.0,4363,,5.79,3.52,4,0,7
39.650999,-104.893068,1.02,Ideal,G,SI2,,55.0,4366,6.4,6.51,4.0,2,3,3
31.5747222,-111.3316667,1.01,Premium,E,SI2,,56.0,4371,6.42,6.36,3.9,3,1,3
46.8711111,-89.3138889,0.93,Ideal,E,SI1,,55.0,4374,,,3.89,2,1,2
44.4097222,-103.5086111,1.04,Ideal,G,SI2,,57.0,4375,,6.54,4.0,2,3,3
37.4283333,-121.9055556,1.24,Fair,F,SI2,,60.0,4375,6.7,6.63,4.32,0,2,3
36.8252778,-119.7019444,1.03,Ideal,H,SI2,,54.0,4382,6.46,6.5,4.05,2,4,3
36.6083333,-83.7166667,1.0,Good,F,SI2,,65.0,4386,6.38,6.41,3.85,1,2,3
27.4986111,-82.575,1.13,Very Good,J,SI1,,57.7,4391,,6.64,4.16,4,6,2
36.8527778,-75.9783333,0.9,Good,G,VS1,,62.0,4395,6.16,6.24,3.78,1,3,4
51.45,-2.583333,1.02,Ideal,G,SI2,,54.0,4398,6.55,6.52,4.01,2,3,3
47.6588889,-117.425,1.0,Premium,G,SI2,,58.0,4398,6.43,6.39,3.96,3,3,3
34.1083333,-117.2888889,1.01,Very Good,E,SI1,,56.0,4399,,,3.97,4,1,2
-34.151467,18.872973,1.01,Good,E,SI1,,64.0,4399,,6.49,3.84,1,1,2
47.1719444,-122.5172222,0.97,Premium,G,SI1,,58.0,4400,,6.18,3.89,3,3,2
38.5130556,-90.4358333,0.31,Ideal,F,VS2,,57.0,583,,,2.67,2,2,5
44.1622222,-97.0186111,0.9,Very Good,G,SI1,,54.0,4401,,6.16,3.87,4,3,2
43.3772222,-73.6136111,1.02,Very Good,E,SI2,,62.0,4404,,,3.92,4,1,3
39.0997222,-94.5783333,1.15,Very Good,I,SI2,,58.0,4405,,,4.16,4,5,3
41.8661111,-88.1069444,1.0,Good,G,SI1,,62.0,4416,,,3.96,1,3,2
26.1219444,-80.1436111,0.83,Ideal,F,VS2,,56.0,4417,5.99,6.02,3.74,2,2,5
28.6119444,-80.8077778,1.35,Ideal,J,SI1,,55.0,4423,,7.09,4.35,2,6,2
43.3163889,-76.7025,1.01,Ideal,J,VS2,,55.0,4425,6.4,6.44,4.0,2,6,5
41.2425,-82.6158333,1.0,Very Good,E,SI2,,58.0,4426,,,3.98,4,1,3
42.9763889,-88.1083333,0.91,Premium,D,SI1,,60.0,4429,6.25,6.3,3.78,3,0,2
38.2775,-85.7372222,1.13,Premium,H,SI2,,58.0,4430,6.8,6.74,4.02,3,4,3
40.7583333,-82.5155556,1.13,Premium,I,VS2,,61.0,4430,6.74,6.71,4.05,3,5,5
39.4666667,-87.4138889,0.91,Very Good,F,VS2,,55.0,4434,6.22,6.18,3.93,4,2,5
19.8875,-155.1236111,1.13,Ideal,F,SI2,,56.0,4449,6.78,6.72,4.08,2,2,3
39.6477778,-104.9872222,1.06,Premium,I,SI1,,57.0,4452,,,4.06,3,5,2
40.8258333,-74.2094444,1.0,Premium,F,SI2,,61.0,4452,,,3.89,3,2,3
51.083333,-114.083333,1.02,Ideal,I,SI1,,56.0,4455,,6.47,3.98,2,5,2
41.584444,-71.921111,0.38,Very Good,F,SI2,,57.0,585,4.67,4.71,2.87,4,2,3
40.4405556,-79.9961111,0.39,Ideal,J,VS2,,55.9,586,4.66,4.69,2.89,2,6,5
47.3811111,-122.2336111,0.37,Ideal,G,SI1,,56.0,586,,,2.85,2,3,2
47.2530556,-122.4430556,0.3,Fair,E,VVS2,,54.0,586,4.14,4.18,2.77,0,1,7
39.916778,-75.387693,1.18,Premium,I,SI2,,59.0,4460,6.85,6.78,4.17,3,5,3
26.13,50.555,1.04,Premium,G,SI1,,57.0,4467,6.5,6.46,4.04,3,3,2
38.908539,1.426558,0.98,Ideal,G,SI2,,56.0,4470,6.36,6.4,3.93,2,3,3
36.1658333,-86.7844444,1.08,Premium,I,SI1,,58.0,4476,6.6,6.56,4.09,3,5,2
9.920987,-84.098549,1.01,Ideal,E,SI2,,57.0,4479,6.47,6.51,3.95,2,1,3
30.3727778,-82.6230556,1.02,Very Good,H,SI1,,55.0,4487,6.31,6.35,4.02,4,4,2
38.8119444,-77.6366667,1.09,Premium,H,SI2,,60.0,4496,6.57,6.59,4.06,3,4,3
40.9730556,-117.7347222,1.01,Very Good,G,SI2,,57.0,4498,,6.35,4.03,4,3,3
41.8186111,-72.48,0.76,Very Good,F,VVS1,,58.0,4504,5.91,5.96,3.54,4,2,6
26.6402778,-81.8725,0.93,Very Good,G,SI1,,56.0,4513,,6.26,3.85,4,3,2
42.499994,-96.400307,0.31,Very Good,E,VS1,,61.0,587,4.29,4.37,2.65,4,1,4
35.4372222,-93.6727778,0.34,Ideal,I,SI1,,55.0,589,4.47,4.42,2.77,2,5,2
39.6133333,-105.0161111,0.83,Very Good,D,VS1,,59.0,4521,6.19,6.24,3.62,4,0,4
40.3013889,-79.5391667,1.11,Good,H,SI1,,58.0,4523,6.47,6.53,4.17,1,4,2
33.9830556,-118.0958333,1.01,Premium,F,SI2,,60.0,4533,,6.42,3.94,3,2,3
34.1722222,-118.3780556,0.96,Good,H,VS1,,54.0,4535,,,3.99,1,4,4
39.8680556,-104.9713889,0.9,Premium,F,VS2,,55.0,4536,6.25,6.23,3.86,3,2,5
43.866667,-79.433333,1.0,Very Good,I,SI1,,56.0,4538,,,4.0,4,5,2
39.7047222,-105.0808333,1.01,Good,G,SI1,,64.0,4538,6.41,6.28,4.03,1,3,2
34.1780556,-82.3791667,0.9,Very Good,F,SI1,,55.0,4545,,,3.89,4,2,2
38.8105556,-90.6997222,1.31,Premium,H,SI2,,59.0,4548,7.03,6.98,4.32,3,4,3
39.9241667,-83.8088889,1.2,Good,J,VS2,,58.0,4548,6.68,6.61,4.23,1,6,5
47.2572222,-122.7572222,1.01,Very Good,F,SI1,,57.0,4549,6.36,6.4,4.02,4,2,2
44.5069444,-92.9052778,0.91,Fair,E,VS2,,66.0,4550,6.11,6.09,3.77,0,1,5
32.318231,-86.902298,0.87,Ideal,G,VS2,,55.0,4553,6.15,6.17,3.78,2,3,5
40.7686111,-73.7475,0.9,Ideal,G,VS2,,57.0,4561,6.19,6.22,3.85,2,3,5
31.1497222,-81.4916667,1.01,Very Good,E,SI1,,57.0,4563,,,3.95,4,1,2
40.9911111,-72.5347222,0.9,Good,F,VS1,,57.0,4580,6.06,6.09,3.86,1,2,4
39.9611111,-82.9988889,0.94,Premium,E,SI1,,58.0,4580,6.27,6.24,3.88,3,1,2
34.7575,-112.4530556,0.94,Premium,E,SI1,,58.0,4580,6.44,6.37,3.84,3,1,2
42.7197222,-96.2483333,1.09,Very Good,I,SI2,,57.0,4584,6.56,6.58,4.11,4,5,3
41.4444444,-87.6313889,0.9,Ideal,F,SI2,,57.0,4593,6.13,6.18,3.81,2,2,3
40.2413889,-75.2841667,1.0,Ideal,I,SI1,,55.0,4602,,6.44,3.97,2,5,2
34.123002,35.651928,1.0,Very Good,E,SI2,,61.0,4620,6.36,6.41,3.92,4,1,3
51.133333,1.3,1.12,Premium,H,SI2,,58.0,4620,,,4.15,3,4,3
42.2788889,-87.8341667,1.1,Ideal,H,SI2,,55.0,4620,,6.6,4.1,2,4,3
36.8161111,-100.5194444,1.0,Premium,D,SI2,,62.0,4626,6.52,6.49,3.87,3,0,3
32.9536111,-96.89,1.0,Very Good,D,SI2,,57.0,4628,6.24,6.32,3.97,4,0,3
39.7588889,-84.1916667,0.82,Ideal,D,VS2,,57.0,4628,6.02,6.05,3.67,2,0,5
50.116667,-120.783333,1.01,Premium,F,SI1,,58.0,4632,6.33,6.29,3.98,3,2,2
42.6055556,-83.15,1.02,Good,D,SI2,,59.0,4633,6.37,6.41,4.05,1,0,3
41.8758333,-72.8016667,1.02,Ideal,G,SI1,,57.0,4633,,,3.87,2,3,2
35.4211111,-94.5144444,1.2,Good,J,VS2,,56.0,4637,,6.57,4.25,1,6,5
33.5016667,-117.6616667,1.01,Ideal,I,SI1,,58.0,4641,,,3.94,2,5,2
45.7102778,-87.3047222,1.0,Premium,E,SI2,,60.0,4648,,6.46,3.91,3,1,3
41.865,-80.79,1.04,Ideal,H,SI1,,57.0,4648,,,4.05,2,4,2
32.7833333,-96.8,1.1,Premium,G,SI2,,59.0,4650,6.71,6.59,4.08,3,3,3
47.0075,-122.9080556,0.32,Very Good,D,SI1,,58.0,589,4.36,4.4,2.76,4,0,2
33.359341,-111.45003,1.08,Very Good,E,SI2,,58.0,4656,6.61,6.68,4.0,4,1,3
39.9508333,-86.2619444,1.11,Premium,E,SI2,,58.0,4664,6.63,-6.61,4.14,3,1,3
38.8019444,-81.3511111,1.01,Ideal,E,SI2,,54.0,4666,6.39,6.43,3.99,2,1,3
40.006496,-75.703274,1.24,Premium,E,SI2,,62.0,4666,6.97,6.89,4.19,3,1,3
35.2783333,-93.1336111,1.02,Ideal,E,SI1,,56.0,4675,,6.45,3.96,2,1,2
-35.527409,144.959579,1.03,Very Good,D,SI2,,61.0,4679,,,3.97,4,0,3
32.9438889,-103.3480556,1.01,Ideal,H,SI2,,57.0,4693,6.36,6.43,3.99,2,4,3
38.9583333,-122.6252778,1.07,Premium,F,SI2,,58.0,4700,,,4.01,3,2,3
38.3497222,-81.6327778,1.04,Very Good,G,SI2,,57.0,4703,6.56,6.6,3.99,4,3,3
37.7058333,-122.4608333,1.0,Fair,D,SI1,,59.0,4704,6.2,6.13,4.0,0,0,2
39.0169444,-94.2813889,0.24,Ideal,F,VS2,,57.0,417,,4.02,2.47,2,2,5
29.955454,-89.98349,0.34,Very Good,H,SI2,,62.0,417,,4.62,2.7,4,4,3
47.6063889,-122.3308333,1.13,Ideal,G,SI2,,57.0,4712,,,4.11,2,3,3
28.2713889,-82.7197222,1.02,Premium,G,SI1,,59.0,4718,6.44,6.4,4.0,3,3,2
34.7538889,-77.4305556,0.91,Very Good,D,VS2,,59.0,4720,6.13,6.16,3.85,4,0,5
46.1880556,-123.83,0.97,Premium,D,SI1,,60.0,4721,,,3.89,3,0,2
46.216667,-63.483333,0.97,Premium,F,SI1,,59.0,4726,,6.36,3.82,3,2,2
44.175278,-87.649167,1.3,Premium,H,SI2,,61.0,4732,,7.04,4.27,3,4,3
